trackID,role,artist,isMainArtist
"S1272","composer","Gus Goldstein","No"
"S1272","director","Rosario Bourdon","No"
"S1273","Vocal Duet","Gus Goldstein","Yes"
"S1273","Vocal Duet","Clara Gold","Yes"
"S1273","vocal","Gus Goldstein","No"
"S1273","vocal","Clara Gold","No"
"S1274","Vocal Duet","Gus Goldstein","Yes"
"S1274","Vocal Duet","Clara Gold","Yes"
"S1274","vocal","Gus Goldstein","No"
"S1274","vocal","Clara Gold","No"
"S1275","Vocal","Gus Goldstein","Yes"
"S1275","composer","Gus Goldstein","No"
"S1275","director","Alexander Olshanetsky","No"
"S1275","arranger","Alexander Olshanetsky","No"
"S1276","Vocal","Gus Goldstein","Yes"
"S1276","composer","Gus Goldstein","No"
"S1276","director","Alexander Olshanetsky","No"
"S1276","arranger","Alexander Olshanetsky","No"
"S1277","Vocal","Gus Goldstein","Yes"
"S1277","composer","Gus Goldstein","No"
"S1277","director","Alexander Olshanetsky","No"
"S1277","arranger","Alexander Olshanetsky","No"
"S1278","Vocal","Gus Goldstein","Yes"
"S1278","composer","Gus Goldstein","No"
"S1278","director","Alexander Olshanetsky","No"
"S1278","arranger","Alexander Olshanetsky","No"
"S1279","Vocal","Gus Goldstein","Yes"
"S1280","Vocal","Gus Goldstein","Yes"
"S1281","Vocal","Gus Goldstein","Yes"
"S1281","composer","Gus Goldstein","No"
"S1282","Vocal","Gus Goldstein","Yes"
"S1282","composer","Gus Goldstein","No"
"S1283","Spoken","Gus Goldstein","Yes"
"S1283","vocal","Gus Goldstein","No"
"S1283","composer","Gus Goldstein","No"
"S1284","Spoken","Gus Goldstein","Yes"
"S1284","vocal","Gus Goldstein","No"
"S1284","composer","Gus Goldstein","No"
"S1285","Soprano","Jennie Goldstein","Yes"
"S1285","director","Israel J. Hochman","No"
"S1286","Soprano","Jennie Goldstein","Yes"
"S1286","director","Israel J. Hochman","No"
"S1287","Soprano","Jennie Goldstein","Yes"
"S1287","director","Israel J. Hochman","No"
"S1288","Soprano","Jennie Goldstein","Yes"
"S1288","director","Israel J. Hochman","No"
"S1289","Soprano","Jennie Goldstein","Yes"
"S1289","soprano","Jennie Goldstein","No"
"S1290","Soprano","Jennie Goldstein","Yes"
"S1291","Soprano","Jennie Goldstein","Yes"
"S1292","Soprano","Jennie Goldstein","Yes"
"S1293","Soprano","Jennie Goldstein","Yes"
"S1293","composer","Herman Wohl","No"
"S1293","composer","Louis Gilrod","No"
"S1293","director","Israel J. Hochman","No"
"S1294","Soprano","Jennie Goldstein","Yes"
"S1294","composer","Borris Rosenthal","No"
"S1294","director","Israel J. Hochman","No"
"S1295","Soprano","Jennie Goldstein","Yes"
"S1296","Soprano","Jennie Goldstein","Yes"
"S1297","Soprano","Jennie Goldstein","Yes"
"S1298","Soprano","Jennie Goldstein","Yes"
"S1299","Soprano","Jennie Goldstein","Yes"
"S1299","composer","Max Gabel","No"
"S1299","director","Louis Friedsell","No"
"S1300","Soprano","Jennie Goldstein","Yes"
"S1300","composer","Morris Rund","No"
"S1300","director","Louis Friedsell","No"
"S1301","Soprano","Jennie Goldstein","Yes"
"S1302","Soprano","Jennie Goldstein","Yes"
"S1303","Soprano","Jennie Goldstein","Yes"
"S1304","Soprano","Jennie Goldstein","Yes"
"S1305","Soprano","Jennie Goldstein","Yes"
"S1305","composer","Jennie Goldstein","No"
"S1305","composer","Harry Lubin","No"
"S1306","Soprano","Jennie Goldstein","Yes"
"S1306","composer","Jennie Goldstein","No"
"S1306","composer","Harry Lubin","No"
"S1307","Soprano","Jennie Goldstein","Yes"
"S1307","composer","Sholom Secunda","No"
"S1308","Soprano","Jennie Goldstein","Yes"
"S1308","composer","Sholom Secunda","No"
"S1309","Soprano","Jennie Goldstein","Yes"
"S1309","composer","Jennie Goldstein","No"
"S1310","Soprano","Jennie Goldstein","Yes"
"S1310","composer","Borris Rosenthal","No"
"S1311","Soprano","Jennie Goldstein","Yes"
"S1311","composer","David Meyerowitz","No"
"S1312","Soprano","Jennie Goldstein","Yes"
"S1313","Soprano","Jennie Goldstein","Yes"
"S1313","composer","Solomon Smulewitz","No"
"S1314","Soprano","Jennie Goldstein","Yes"
"S1314","composer","Boris Rosenthal","No"
"S1314","composer","Herman Wohl","No"
"S1315","Soprano","Jennie Goldstein","Yes"
"S1315","composer","Herman Wohl","No"
"S1316","Soprano","Jennie Goldstein","Yes"
"S1316","composer","Herman Wohl","No"
"S1317","Tenor","Morris Goldstein","Yes"
"S1317","composer","Morris Goldstein","No"
"S1317","orchestra","King's Orchestra","No"
"S1318","Tenor","Morris Goldstein","Yes"
"S1318","composer","Morris Goldstein","No"
"S1318","orchestra","King's Orchestra","No"
"S1319","Tenor","Morris Goldstein","Yes"
"S1319","composer","Gilvat","No"
"S1320","Tenor","Morris Goldstein","Yes"
"S1321","Tenor","Morris Goldstein","Yes"
"S1321","composer","Louis Friedsell","No"
"S1322","Tenor","Morris Goldstein","Yes"
"S1322","composer","Herman Wohl","No"
"S1323","Tenor","Morris Goldstein","Yes"
"S1324","Tenor","Morris Goldstein","Yes"
"S1324","composer","Herman Wohl","No"
"S1325","Tenor","Morris Goldstein","Yes"
"S1325","composer","Joseph Brody","No"
"S1326","Tenor","Morris Goldstein","Yes"
"S1327","Tenor","Morris Goldstein","Yes"
"S1328","Tenor","Morris Goldstein","Yes"
"S1329","Tenor","Morris Goldstein","Yes"
"S1330","Tenor","Morris Goldstein","Yes"
"S1331","Tenor","Morris Goldstein","Yes"
"S1332","Tenor","Morris Goldstein","Yes"
"S1332","composer","Max Leibowitz","No"
"S1333","Tenor","Morris Goldstein","Yes"
"S1333","composer","Max Leibowitz","No"
"S1334","Tenor","Morris Goldstein","Yes"
"S1335","Tenor","Morris Goldstein","Yes"
"S1336","Tenor","Morris Goldstein","Yes"
"S1336","composer","Rubin Doctor","No"
"S1336","director","Nathaniel Shilkret","No"
"S1337","Tenor","Morris Goldstein","Yes"
"S1337","composer","David Meyerowitz","No"
"S1337","director","Nathaniel Shilkret","No"
"S1338","Tenor","Morris Goldstein","Yes"
"S1338","director","Nathaniel Shilkret","No"
"S1339","Tenor","Morris Goldstein","Yes"
"S1339","composer","David Meyerowitz","No"
"S1339","director","Nathaniel Shilkret","No"
"S1340","Tenor","Morris Goldstein","Yes"
"S1340","composer","David Meyerowitz","No"
"S1340","director","Nathaniel Shilkret","No"
"S1341","Tenor","Morris Goldstein","Yes"
"S1341","composer","Isidore Lillian","No"
"S1341","director","Sholom Secunda","No"
"S1342","Tenor","Morris Goldstein","Yes"
"S1342","composer","Isaac Steinberg","No"
"S1342","director","Sholom Secunda","No"
"S1343","Tenor","Morris Goldstein","Yes"
"S1343","composer","Joseph Rumshinsky","No"
"S1344","Tenor","Morris Goldstein","Yes"
"S1344","composer","Herman Wohl","No"
"S1345","Vocal Duet","Morris Goldstein","Yes"
"S1345","Vocal Duet","Simon Paskal","Yes"
"S1345","tenor","Morris Goldstein","No"
"S1345","vocal","Simon Paskal","No"
"S1345","composer","Arnold Perlmutter","No"
"S1345","composer","Herman Wohl","No"
"S1345","director","Nathaniel Shilkret","No"
"S1346","Vocal Duet","Morris Goldstein","Yes"
"S1346","Vocal Duet","Simon Paskal","Yes"
"S1346","tenor","Morris Goldstein","No"
"S1346","vocal","Simon Paskal","No"
"S1346","director","Nathaniel Shilkret","No"
"S1347","Tenor","Morris Goldstein","Yes"
"S1347","composer","Abe Schwartz","No"
"S1348","Tenor","Morris Goldstein","Yes"
"S1348","composer","Rubin Doctor","No"
"S1349","Tenor","Morris Goldstein","Yes"
"S1349","composer","Abe Schwartz","No"
"S1350","Tenor","Morris Goldstein","Yes"
"S1350","composer","Abe Schwartz","No"
"S1351","Tenor","Morris Goldstein","Yes"
"S1351","arranger","Max Leibowitz","No"
"S1351","director","Nathaniel Shilkret","No"
"S1352","Tenor","Morris Goldstein","Yes"
"S1352","arranger","Reuben Shapiro","No"
"S1352","director","Nathaniel Shilkret","No"
"S1353","Tenor","Morris Goldstein","Yes"
"S1353","composer","Abe Schwartz","No"
"S1354","Tenor","Morris Goldstein","Yes"
"S1354","composer","Abe Schwartz","No"
"S1355","Tenor","Morris Goldstein","Yes"
"S1355","composer","Morris Goldstein","No"
"S1356","Tenor","Morris Goldstein","Yes"
"S1356","composer","Abe Schwartz","No"
"S1357","Tenor","Morris Goldstein","Yes"
"S1357","composer","Hyman Prizant","No"
"S1357","composer","Abe Schwartz","No"
"S1358","Tenor","Morris Goldstein","Yes"
"S1358","composer","Isidore Lillian","No"
"S1358","composer","Joseph Rumshinsky","No"
"S1359","Tenor","Morris Goldstein","Yes"
"S1359","composer","Abe Schwartz","No"
"S1360","Tenor","Morris Goldstein","Yes"
"S1360","composer","David Meyerowitz","No"
"S1361","Tenor","Morris Goldstein","Yes"
"S1361","composer","Joseph Feldman","No"
"S1361","violin","Abe Schwartz","No"
"S1362","Tenor","Morris Goldstein","Yes"
"S1362","composer","Abe Schwartz","No"
"S1362","violin","Abe Schwartz","No"
"S1363","Tenor","Morris Goldstein","Yes"
"S1363","composer","Dane Nudorf","No"
"S1364","Tenor","Morris Goldstein","Yes"
"S1364","composer","Abe Schwartz","No"
"S1365","Tenor","Morris Goldstein","Yes"
"S1365","composer","David Meyerowitz","No"
"S1366","Tenor","Morris Goldstein","Yes"
"S1366","composer","Abe Schwartz","No"
"S1367","Tenor","Morris Goldstein","Yes"
"S1367","arranger","Abe Schwartz","No"
"S1367","director","Nathaniel Shilkret","No"
"S1368","Tenor","Morris Goldstein","Yes"
"S1368","composer","Hyman Prizant","No"
"S1368","composer","Abe Schwartz","No"
"S1368","director","Nathaniel Shilkret","No"
"S1369","Tenor","Morris Goldstein","Yes"
"S1369","composer","David Meyerowitz","No"
"S1370","Tenor","Morris Goldstein","Yes"
"S1370","composer","Morris Rund","No"
"S1371","Tenor","Morris Goldstein","Yes"
"S1371","composer","Morris Rund","No"
"S1372","Tenor","Morris Goldstein","Yes"
"S1372","composer","Max Leibowitz","No"
"S1373","Tenor","Morris Goldstein","Yes"
"S1373","composer","Abe Schwartz","No"
"S1373","director","Nathaniel Shilkret","No"
"S1374","Tenor","Morris Goldstein","Yes"
"S1374","composer","Morris Goldstein","No"
"S1374","director","Nathaniel Shilkret","No"
"S1375","Tenor","Morris Goldstein","Yes"
"S1375","composer","Abe Schwartz","No"
"S1375","director","Nathaniel Shilkret","No"
"S1376","Tenor","Morris Goldstein","Yes"
"S1376","composer","Abe Schwartz","No"
"S1376","director","Nathaniel Shilkret","No"
"S1377","Tenor","Morris Goldstein","Yes"
"S1378","Tenor","Morris Goldstein","Yes"
"S1379","Tenor","Morris Goldstein","Yes"
"S1380","Tenor","Morris Goldstein","Yes"
"S1381","Tenor","Morris Goldstein","Yes"
"S1381","director","Ted Levy","No"
"S1382","Tenor","Morris Goldstein","Yes"
"S1382","composer","Abe Schwartz","No"
"S1382","director","Ted Levy","No"
"S1383","Tenor","Morris Goldstein","Yes"
"S1383","composer","Joseph Cherniavsky","No"
"S1384","Tenor","Morris Goldstein","Yes"
"S1384","composer","Joseph Cherniavsky","No"
"S1385","Tenor","Morris Goldstein","Yes"
"S1386","Tenor","Morris Goldstein","Yes"
"S1387","Tenor","Morris Goldstein","Yes"
"S1388","Tenor","Morris Goldstein","Yes"
"S1389","Tenor","Morris Goldstein","Yes"
"S1390","Tenor","Morris Goldstein","Yes"
"S1391","Tenor","Morris Goldstein","Yes"
"S1391","composer","Rubin Doctor","No"
"S1391","director","Abe Schwartz","No"
"S1392","Tenor","Morris Goldstein","Yes"
"S1392","composer","M. Brooks","No"
"S1392","director","Abe Schwartz","No"
"S1393","Tenor","Morris Goldstein","Yes"
"S1393","composer","Morris Goldstein","No"
"S1394","Tenor","Morris Goldstein","Yes"
"S1394","composer","M. Brooks","No"
"S1394","composer","Abe Schwartz","No"
"S1395","Tenor","Morris Goldstein","Yes"
"S1395","composer","N. Tessler","No"
"S1395","composer","Abe Schwartz","No"
"S1395","director","Abe Schwartz","No"
"S1396","Tenor","Morris Goldstein","Yes"
"S1396","composer","Peretz Sandler","No"
"S1396","director","Abe Schwartz","No"
"S1397","Tenor","Morris Goldstein","Yes"
"S1397","composer","Morris Goldstein","No"
"S1397","director","Ted Levy","No"
"S1398","Tenor","Morris Goldstein","Yes"
"S1398","composer","Abe Schwartz","No"
"S1398","director","Ted Levy","No"
"S1399","Tenor","Morris Goldstein","Yes"
"S1399","composer","Nodeff","No"
"S1399","director","Ted Levy","No"
"S1400","Tenor","Morris Goldstein","Yes"
"S1400","composer","N. Tessler","No"
"S1400","composer","Abe Schwartz","No"
"S1401","Tenor","Morris Goldstein","Yes"
"S1401","composer","Morris Rund","No"
"S1402","Tenor","Morris Goldstein","Yes"
"S1402","composer","Jacob Jacobs","No"
"S1403","Tenor","Morris Goldstein","Yes"
"S1403","composer","Morris Rund","No"
"S1404","Tenor","Morris Goldstein","Yes"
"S1404","composer","Morris Rund","No"
"S1405","Tenor","Morris Goldstein","Yes"
"S1405","composer","Abe Schwartz","No"
"S1406","Tenor","Morris Goldstein","Yes"
"S1406","composer","Morris Rund","No"
"S1407","Tenor","Morris Goldstein","Yes"
"S1408","Vocal Duet","Morris Goldstein","Yes"
"S1408","Vocal Duet","Liza Tuchman","Yes"
"S1408","tenor","Morris Goldstein","No"
"S1408","vocal","Liza Tuchman","No"
"S1408","composer","Abraham Goldfaden","No"
"S1409","Vocal Duet","Morris Goldstein","Yes"
"S1409","Vocal Duet","Liza Tuchman","Yes"
"S1409","tenor","Morris Goldstein","No"
"S1409","vocal","Liza Tuchman","No"
"S1409","composer","Abraham Goldfaden","No"
"S1410","Tenor","Morris Goldstein","Yes"
"S1410","composer","Morris Rund","No"
"S1411","Tenor","Morris Goldstein","Yes"
"S1411","composer","S. Feifer","No"
"S1412","Tenor","Morris Goldstein","Yes"
"S1412","composer","Abe Schwartz","No"
"S1412","director","Ted Levy","No"
"S1413","Tenor","Morris Goldstein","Yes"
"S1413","composer","Abe Schwartz","No"
"S1413","director","Ted Levy","No"
"S1414","Tenor","Morris Goldstein","Yes"
"S1414","composer","Israel J. Hochman","No"
"S1414","director","Ted Levy","No"
"S1415","Tenor","Morris Goldstein","Yes"
"S1415","composer","Morris Rund","No"
"S1415","director","Ted Levy","No"
"S1416","Tenor","Morris Goldstein","Yes"
"S1416","composer","Morris Rund","No"
"S1416","director","Abe Schwartz","No"
"S1417","Tenor","Morris Goldstein","Yes"
"S1417","composer","Jacob Jacobs","No"
"S1417","director","Abe Schwartz","No"
"S1418","Tenor","Morris Goldstein","Yes"
"S1419","Tenor","Morris Goldstein","Yes"
"S1420","Tenor","Morris Goldstein","Yes"
"S1421","Tenor","Morris Goldstein","Yes"
"S1422","Tenor","Morris Goldstein","Yes"
"S1423","Tenor","Morris Goldstein","Yes"
"S1424","Tenor","Morris Goldstein","Yes"
"S1425","Tenor","Morris Goldstein","Yes"
"S1426","Tenor","Morris Goldstein","Yes"
"S1427","Tenor","Morris Goldstein","Yes"
"S1428","Tenor","Morris Goldstein","Yes"
"S1428","composer","Morris Goldstein","No"
"S1429","Tenor","Morris Goldstein","Yes"
"S1429","composer","Adolf King","No"
"S1430","Tenor","Morris Goldstein","Yes"
"S1431","Tenor","Morris Goldstein","Yes"
"S1432","Tenor","Morris Goldstein","Yes"
"S1432","composer","Abe Schwartz","No"
"S1433","Tenor","Morris Goldstein","Yes"
"S1433","composer","Louis Gilrod","No"
"S1433","composer","Peretz Sandler","No"
"S1433","composer","Abe Schwartz","No"
"S1434","Tenor","Morris Goldstein","Yes"
"S1434","composer","Simon Paskal","No"
"S1434","composer","Morris Goldstein","No"
"S1434","director","Nathaniel Shilkret","No"
"S1435","Tenor","Morris Goldstein","Yes"
"S1435","composer","Adolph King","No"
"S1435","director","Nathaniel Shilkret","No"
"S1436","Tenor","Morris Goldstein","Yes"
"S1436","tenor","SMorris Goldstein","No"
"S1436","composer","imon Paskal","No"
"S1436","composer","Morris Goldstein","No"
"S1436","director","Nathaniel Shilkret","No"
"S1437","Tenor","Morris Goldstein","Yes"
"S1437","composer","Simon Paskal","No"
"S1438","Tenor","Morris Goldstein","Yes"
"S1438","words","Louis Gilrod","No"
"S1438","music","Peretz Sandler","No"
"S1439","Tenor","Morris Goldstein","Yes"
"S1439","composer","A. Blum","No"
"S1439","composer","A. Teres","No"
"S1439","director","Leroy Shield","No"
"S1440","Tenor","Morris Goldstein","Yes"
"S1440","composer","Adolph Kalinsky","No"
"S1440","director","Leroy Shield","No"
"S1441","Tenor","Morris Goldstein","Yes"
"S1441","words","Louis Gilrod","No"
"S1441","music","Peretz Sandler","No"
"S1442","Tenor","Morris Goldstein","Yes"
"S1443","Tenor","Morris Goldstein","Yes"
"S1444","Tenor","Morris Goldstein","Yes"
"S1445","Tenor","Morris Goldstein","Yes"
"S1446","Tenor","Morris Goldstein","Yes"
"S1446","composer","J. Jaffe","No"
"S1446","composer","D. Smith","No"
"S1446","director","Nathaniel Shilkret","No"
"S1447","Tenor","Morris Goldstein","Yes"
"S1447","composer","Fischer Kanapoff","No"
"S1447","director","Nathaniel Shilkret","No"
"S1448","Tenor","Morris Goldstein","Yes"
"S1449","Tenor","Morris Goldstein","Yes"
"S1450","Tenor","Morris Goldstein","Yes"
"S1450","composer","Gus Goldstein","No"
"S1450","composer","Jacob Birnberg","No"
"S1450","director","Leroy Shield","No"
"S1451","Tenor","Morris Goldstein","Yes"
"S1452","Tenor","Morris Goldstein","Yes"
"S1453","Tenor","Morris Goldstein","Yes"
"S1453","composer","Borris Rosenthal","No"
"S1453","director","Charles Prince","No"
"S1454","Tenor","Morris Goldstein","Yes"
"S1455","Tenor","Morris Goldstein","Yes"
"S1456","Tenor","Morris Goldstein","Yes"
"S1457","Tenor","Morris Goldstein","Yes"
"S1458","Tenor","Morris Goldstein","Yes"
"S1458","composer","Borris Rosenthal","No"
"S1458","director","Charles Prince","No"
"S1459","Tenor","Morris Goldstein","Yes"
"S1459","composer","Isidore Lillian","No"
"S1459","director","Charles Prince","No"
"S1460","Tenor","Morris Goldstein","Yes"
"S1460","composer","Morris Goldstein","No"
"S1460","director","Charles Prince","No"
"S1461","Tenor","Morris Goldstein","Yes"
"S1461","composer","Louis Gilrod","No"
"S1461","composer","Peretz Sandler","No"
"S1462","Tenor","Morris Goldstein","Yes"
"S1462","composer","Louis Gilrod","No"
"S1462","composer","Peretz Sandler","No"
"S1463","Tenor","Morris Goldstein","Yes"
"S1463","composer","Morris Goldstein","No"
"S1464","Tenor","Morris Goldstein","Yes"
"S1464","composer","Sam Lowenwirth","No"
"S1465","Tenor","Morris Goldstein","Yes"
"S1465","composer","Louis Gilrod","No"
"S1465","composer","Peretz Sandler","No"
"S1466","Tenor","Morris Goldstein","Yes"
"S1466","composer","Louis Gilrod","No"
"S1466","composer","Peretz Sandler","No"
"S1467","Tenor","Morris Goldstein","Yes"
"S1467","director","Israel J. Hochman","No"
"S1468","Tenor","Morris Goldstein","Yes"
"S1468","director","Israel J. Hochman","No"
"S1469","Tenor","Morris Goldstein","Yes"
"S1469","chorus","Max Terr And His Grand Street Boys","No"
"S1470","Tenor","Morris Goldstein","Yes"
"S1470","composer","Adolph King","No"
"S1470","director","Rosario Bourdon","No"
"S1471","Tenor","Morris Goldstein","Yes"
"S1471","composer","Adolph King","No"
"S1471","director","Rosario Bourdon","No"
"S1472","Tenor","Morris Goldstein","Yes"
"S1472","director","Israel J. Hochman","No"
"S1473","Tenor","Morris Goldstein","Yes"
"S1473","director","Israel J. Hochman","No"
"S1474","Tenor","Morris Goldstein","Yes"
"S1474","composer","Morris Goldstein","No"
"S1474","composer","Fischer Kanapoff","No"
"S1475","Tenor","Morris Goldstein","Yes"
"S1475","composer","Morris Goldstein","No"
"S1475","composer","Fischer Kanapoff","No"
"S1476","Tenor","Morris Goldstein","Yes"
"S1476","composer","Jack Yellen","No"
"S1476","composer","Lew Pollack","No"
"S1477","Tenor","Morris Goldstein","Yes"
"S1477","composer","Alexander Olshanetsky","No"
"S1477","composer","Isidore Lillian","No"
"S1478","Tenor","Morris Goldstein","Yes"
"S1478","composer","Adolph King","No"
"S1479","Tenor","Morris Goldstein","Yes"
"S1479","composer","Adolph King","No"
"S1480","Tenor","Morris Goldstein","Yes"
"S1480","director","Israel J. Hochman","No"
"S1480","arranger","Israel J. Hochman","No"
"S1481","Tenor","Morris Goldstein","Yes"
"S1481","director","Israel J. Hochman","No"
"S1482","Tenor","Morris Goldstein","Yes"
"S1482","composer","Jack Schargel","No"
"S1483","Tenor","Morris Goldstein","Yes"
"S1483","composer","Morris Rund","No"
"S1484","Tenor","Morris Goldstein","Yes"
"S1485","Tenor","Morris Goldstein","Yes"
"S1486","Tenor","Morris Goldstein","Yes"
"S1486","composer","Morris Rund","No"
"S1486","director","Josef Pasternack","No"
"S1487","Tenor","Morris Goldstein","Yes"
"S1487","composer","Morris Rund","No"
"S1487","director","Josef Pasternack","No"
"S1488","Tenor","Morris Goldstein","Yes"
"S1488","composer","Fischer Kanapoff","No"
"S1488","director","Bruno Reibold","No"
"S1489","Tenor","Morris Goldstein","Yes"
"S1489","composer","David Meyerowitz","No"
"S1489","composer","Louis Friedsell","No"
"S1490","Tenor","Morris Goldstein","Yes"
"S1490","composer","Morris Goldstein","No"
"S1490","director","Louis Friedsell","No"
"S1491","Tenor","Morris Goldstein","Yes"
"S1491","composer","Rubin Doctor","No"
"S1492","Tenor","Morris Goldstein","Yes"
"S1492","composer","Morris Goldstein","No"
"S1493","Tenor","Morris Goldstein","Yes"
"S1493","words","Jacob Jacobs","No"
"S1493","music","Alexander Olshanetsky","No"
"S1494","Tenor","Morris Goldstein","Yes"
"S1494","words","Jacob Jacobs","No"
"S1494","music","Alexander Olshanetsky","No"
"S1495","Tenor","Morris Goldstein","Yes"
"S1495","composer","Morris Rund","No"
