21878,A Yudische Chupe,"7/7/1910, 7/8/1910, and 7/11/1910",1910,
21879,Blumenkrenze,"7/7/1910, 7/8/1910, and 7/11/1910",1910,
21880,Das Thilem'l,"7/7/1910, 7/8/1910, and 7/11/1910",1910,
21881,Der Eneg Schabes,"7/7/1910, 7/8/1910, and 7/11/1910",1910,"'A Yudische Chupe'' was also issued in 1911 as Edison V, a four-minute cylinder in a special premium series."
21882,Ihr Seit A Greener,8/1910,1910,
21883,Der Naser Kaver-Pt. 1,8/30/1912,1912,
21884,Der Naser Kaver-Pt. 2,8/30/1912,1912,
21885,A Brivelle Zu Gott-Pt. 1,8/30/1912,1912,
21886,A Brivelle Zu Gott-Pt. 2,8/30/1912,1912,
21887,A Brivele Fon Russland-Pt. 1,8/30/1912,1912,
21888,A Brivele Fon Russland-Pt. 2,8/30/1912,1912,
21889,Die Welt Iz A Wald,1919,1919,
21890,Nadan Geld,1919,1919,
21891,Die Matbeie,1919,1919,
21892,Er Hot Gelacht,1919,1919,
21893,Die Geuleh,9/1920,1920,
21894,Die Getreve Kaleh,9/1920,1920,
21895,"Polonaise, from ''Neshume Fon Mein Folk''; Mielie Fridie (Sweetheart Come)",2/1918,1918,In Russian
21896,A Mame's Trehren ,5/1922,1922,
21897,Der Fremder ,5/1922,1922,
21898,Dudele,1/16/1928,1928,
21899,A Brief Tsum Liader Rebbin ,5/28/1928,1928,
21900,Wos Wilst Di Mein Tier Kind ,5/28/1928,1928,
21901,Der Machatunim Tanz ,1918,1918,Pat 03533 as YIDDISHE ORCHESTRA Ü
21902,Frait Aich Yiddelach ,1918,1918,Pat 03533 as YIDDISHE ORCHESTRA Ü
21903,De Mesinke (Marriage Of The Youngest Daughter),5/15/1928,1928,
21904,Shabos (Saturday),5/15/1928,1928,
21905,Ofer Chasene (Jewish Wedding),5/15/1928,1928,
21906,Der Chasendl (The Cantor),5/15/1928,1928,
21907,Geh Ich Mir Shpazieren ,6/17/1920,1920,
21908,Geh Ich Mir Shpazieren ,6/30/1920,1920,
21909,Dos Zubrochene Harz ,6/30/1920,1920,
21910,Dos Zubrochene Harz ,9/20/1920,1920,
21911,Ich Habe Tzures ,10/25/1927,1927,This singer is Mrs. David Medoff.
21912,Die Leibedeicke Jesoimele (The Living Orphan),10/25/1927,1927,This singer is Mrs. David Medoff.
21913,Lamahan Jirbu Jemechem (A Sign Of Remembrance),5/22/1928,1928,
21914,Ov Horachmim (Have Mercy Oh Father),5/22/1928,1928,
21915,Birchas Kohanim (Morning Prayer),5/22/1928,1928,
21916,Vhychulu (On The Seventh Day God Rested),5/22/1928,1928,
21917,Lamahan Jirbu Jemechem (A Sign Of Remembrance),6/6/1928,1928,
21918,Vchulom Mkablim,6/6/1928,1928,
21919,"Kidush (Blessing), from Saleath-Pt. 1 ",9/21/1928,1928,
21920,Kidush (Saturday Services)-Pt. 1,10/16/1928,1928,
21921,Kidush (Saturday Services)-Pt. 2,10/16/1928,1928,
21922,Roumanische Freilachs (Roumanian Doina) (Roumanian Melodies)-Pt. 1 ,10/16/1928,1928,
21923,Roumanische Freilachs (Roumanian Doina) (Roumanian Melodies)-Pt. 2,10/16/1928,1928,
21924,Rosenkes Mit Mandlen,1917,1917,
21925,Geh Ich Mir Schpaziren,1917,1917,
21926,Kol Nidre,3/1905,1911,
21927,Eil Molei Rach'mim,3/1905,1911,
21928,Die Blumen Krenze,3/1905,1911,
21929,Umipnei Chatoeinu-Pt. 1,1917-8,1917,
21930,Umipnei Chatoeinu-Pt. 2,1917-8,1917,
21931,Kol Nidrei,1917-8,1917,
21932,Misod Chachomim,1917-8,1917,
21933,V'Shomru,1917-8,1917,
21934,Waichulu,1917-8,1917,
21935,Yigdal,1917-8,1917,
21936,Adon Olam,1917-8,1917,
21937,Tikanto Shabos,1917-8,1917,
21938,R'tzei Bimnochoseinu,1917-8,1917,
21939,Ufros,3/4/1920,1920,
21940,R'Zei,3/4/1920,1920,
21941,Uvmalchuso,1/4/1924,1924,
21942,Hamavir Bonov (Then His Children Beheld His Might),4/3/1924,1924,
21943,Ovinu Malkeinu (O God Our King),4/9/1924,1924,
21944,Yismechu,4/2/1925,1925,
21945,Umar Rabbei Elusor,4/2/1925,1925,
21946,Umar Rabbei Elusor,6/22/1925,1925,
21947,Bir'chas Kohanim,11/1919,1919,
21948,Sim Sholem,11/1919,1919,
21949,W'Horachim,11/1919,1919,
21950,Iru Eininu,11/1919,1919,
21951,Siese Kinder Jahren (Sweet Childhood Years),5/25/1928,1928,
21952,Chanele Is Geshtorben (Hannah's Tragedy),5/25/1928,1928,
21953,"Omar Adoishem L'Yakov (Fear Not, O Jacob)",8/21/1928,1928,
21954,Al Chet (Confession),8/21/1928,1928,
21955,"Covoid In Gelt, from ''Malko Shvo''",7/31/1916,1916,
21956,"Helpt (Help), from ''The Victims''",10/17/1916,1916,
21957,"Men Vet Dir Kein Sach Nit Mit Geben In Keiver Arein, from ''Malko Shvo''",10/17/1916,1916,
21958,[test recording],5/3/1917,1917,
21959,Zion's Liedele,11/1922,1922,
21960,Die Chipe Nacht,11/1922,1922,
21961,Shtain (Stone),9/29/1925,1925,
21962,Bin Ich Fun Shtain Geboren (Was I Born From A Stone),9/29/1925,1925,
21963,Yiddich Un Gut (Yiddish Is Good),3/25/1926,1926,
21964,A Welt Mit Kleine Weltalach (A World With Little Worlds),3/25/1926,1926,
21965,Zwei Liebes (Two Loves),3/25/1926,1926,
21966,Weiber (Women),4/22/1926,1926,
21967,Feer Strunes (Four Strings),4/22/1926,1926,
21968,"Schma Isruel (Almighty, Help Israel)",5/11/1926,1926,
21969,"Ne Platsch Mama (Sorg Nit Mama) (Don't Cry, Mother), from ''Volodka In Odess''",5/1/1926,1926,
21970,Der Naier Choidesh (The New Month),12/22/1926,1926,
21971,Dos Vintele (The Breeze),12/22/1926,1926,
21972,Malkele,12/22/1926,1926,
21973,Bar Mitzwah (The Confirmation)-Pt. 1 ,5/2/1927,1927,
21974,Bar Mitzwah (The Confirmation)-Pt. 2,5/2/1927,1927,
21975,Yidishe Heim In Amerika (A Jewish-American Home)-Pt. 1 ,5/2/1927,1927,
21976,Yidishe Heim In Amerika (A Jewish-American Home)-Pt. 2,5/2/1927,1927,
21977,"Mein Yiddishe Maidele (My Little Jewish Girl), from ""His Jewish Girl""",9/9/1927,1927,
21978,"Yidele Hoff (O Jew, Hope), from ''His Jewish Girl'",9/9/1927,1927,
21979,"Ihre Zwei Oigen (Her Two Eyes), from ''Lena In Palestina''",9/9/1927,1927,
21980,"Roumanish Roumanish (Roumanian, Roumanian), from ''Serkele Kozak''",9/9/1927,1927,
21981,"A Yiddish Maidel Darf A Yiddish Boy
 (A Jewish Girl Must Have A Jewish Boy), from
 ""A Night In California''
",9/30/1927,1927,
21982,"A Gute Woch In Der Alter Heim (A Good Week In The Old Home), from ''A Night In California'' ",9/30/1927,1927,
21983,Nur Ein Maidel Is Oif Der Welt (Only Girl In The World),9/30/1927,1927,
21984,Teufels Lied,early 1900's,1904,
21985,"Gott, Mensch Und Teufel: Mismor Le David",11/1904,1904,
21986,Die Zwei Daires,1/1905,1905,
21987,Die Zwei Daires,1/1905,1905,
21988,Der Astra,2/26/1917,1917,
21989,Schachar Avakesheho (Fruh Morgens Flehe Ich)-Morning Prayer,10/26/1917,1917,
21990,Tziyon Tziyon (Zion Zion),10/26/1917,1917,
21991,Am Olom,2/19/1918,1918,
21992,Shir Hamalos,2/19/1918,1918,
21993,Shir Hamalos,5/3/1918,1918,
21994,Shir Hamalos,6/14/1918,1918,
21995,title untraced,3/1921,1921,
21996,Fish Auf Shabes,3/1921,1921,
21997,Der Italiener,4/1921,1921,
21998,Fish Auf Shabes,4/1921,1921,
21999,Mirke Mit Yuklen,1923,1923,
22000,"Ich Vil, Ich Darf Und Ich Hob",1923,1923,
22001,Die Goldene Chasene,12/1923,1923,Grand Pree 18512 as ABE COMAN AND RAE LOWEN
22002,Der Yiddisher Santa Claus,12/1923,1923,Grand Pree 18512 as ABE COMAN AND RAE LOWEN
22003,Dem Trisker Rebbin's Chosid,9/1925,1925,
22004,Palestine Dance,9/1925,1925,
22005,Zydowska Wesele,9/1925,1925,
22006,Dem Monastrishtcher Rebin's Chosid'l,9/1925,1925,
22007,lubny Wieniec,9/1925,1925,
22008,"Sha, Sha, Die Schviger Kumt",9/1925,1925,
22009,Bulgar,9/1925,1925,
22010,Bulgarian Dance,9/1925,1925,"Co12030-F as ORIENTAL ORCHESTRA, 18103-F as KLARNET SOLO"
22011,Dovid'l Bazetzt Die Kalleh,1/1926,1926,
22012,Nisht Gezorgt,1/1926,1926,
22013,"Nor Gelebt, Nor Gelacht",1/1926,1926,
22014,Mein Thaiere Odessa,1/1926,1926,
22015,A Rumenisher Nigun,4/1927,1927,
22016,Rumenishe Doina,4/1927,1927,
22017,Dem Tzadik's Zeimerel,1/1928,1928,
22018,"David, Shpiel Dus Noch Amul (Play It Again)-Doina, from ''American Love''",12/1929,1929,
22019,"Sieben Yuhr Fin Odess (Seven Years From Odessa), from ''American Love''",12/1929,1929,
22020,Noch A Glezel Wein (Still Another Glass Of Wine),12/30/1929,1929,
22021,In A Rumenishe Sheink (In A Roumanian Saloon0,12/30/1929,1929,
22022,Romania Serba,3/12/1937,1937,
22023,A Chassini,3/12/1937,1937,
22024,Romankah A Dorina,3/12/1937,1937,
22025,Freilach,3/12/1937,1937,
22026,Polnoc (Midnight)-Polka,10/7/1940,1940,
22027,Pod Mostem (Under The Bridge)-Polka,10/7/1940,1940,
22028,Sprazak (Fireman)-Polka,10/7/1940,1940,
22029,Moja Milusia (My Darling)-Polka,10/7/1940,1940,
22030,Zolnierczyk (Little Soldier)-Polka ,10/7/1940,1940,
22031,Polka Takich Malo (Few Of That Kind),10/7/1940,1940,
22032,Muzykanty Grajcie (Play Musicians)-Polka,10/7/1940,1940,
22033,Skowroneczek (Little Lark)-Polka,10/7/1940,1940,
22034,Freilach Yidelach,12/19/1940,1940,
22035,Nikolaev Bulgar,12/19/1940,1940,
22036,Tanz Istanbul,12/19/1940,1940,
22037,Hulyet Brider,12/19/1940,1940,
22038,Simoles Bar Mitsvo (Seymour At Confirmation),4/15/1941,1941,
22039,Branas Hassene (Brownie's Wedding),4/15/1941,1941,
22040,Hasapiko Tou Gamou,4/15/1941,1941,
22041,Shifra Tanzt (Shifra Dances),4/15/1941,1941,
22042,Glendi-Hasapiko,4/15/1941,1941,
22043,Ruchelle (Rachel),4/15/1941,1941,
22044,Dem Reben.s Tantz (Rabbi's Dance),4/15/1941,1941,
22045,A Pastuch's Cholom (Shepherd's Dream),4/15/1941,1941,
22046,Lebedig Und Freilich (Lively And Happy),4/15/1941,1941,
22047,Sirba,4/15/1941,1941,
22048,Sirba-Hasapiko,4/15/1941,1941,"Orthophonic S-581, Vi 26-8020, 26-8178, 26-8344 and 43-8344 as D, TARRA ORCHESTRA"
22049,Iz Pod Bialego (From The City Of Bialy)-Polka,6/6/1941,1941,
22050,Wesely Chlopcy (Gay Fellows)-Polka,6/6/1941,1941,
22051,Po Szerokie Ulicy (On Broad Street)-Polka,6/6/1941,1941,
22052,Chestochowsky (From Chestochow)-Oberek,6/6/1941,1941,
22053,Jazda Na Sankach (On The Sleigh)-Polka,6/6/1941,1941,
22054,Krosotka (Beauty)-Polka,6/6/1941,1941,
22055,Tancuyie Po Nownie (Dance Again)-Polka,6/6/1941,1941,
22056,Nasze Dziewczynki (Our Girls)-Polka,6/6/1941,1941,
22057,Der Glatter Bulgar,12/17/1941,1941,
22058,Kiever Sher,12/17/1941,1941,
22059,Frai lacher Nushiele,12/17/1941,1941,
22060,Happy Birthday Dinele,12/17/1941,1941,
22061,Britshaner Bulgar (Bulgar From Britshan),12/17/1941,1941,
22062,Hora Und Sirba,12/17/1941,1941,
22063,Edinitzer Tanz (Dance From Edinitz),12/17/1941,1941,
22064,Onga Americana,12/17/1941,1941,
22065,Mlody Bortnik (Young Boarder)-Polka,3/20/1942,1942,
22066,Polski Rybak (Polish Fisherman)-Polka,3/20/1942,1942,
22067,W Zielonem Ogrodzie (In The Green Orchard)-Oberek,3/20/1942,1942,
22068,Stary Antek (Old Antek)-Polka,3/20/1942,1942,
22069,Wspomnienia Oberek,3/20/1942,1942,
22070,Djabel W Nocilai-Oberek,3/20/1942,1942,
22071,Druzbe,3/20/1942,1942,
22072,Niezapominajka-Polka,3/20/1942,1942,
22073,Kenig Achashverosh-Pt. 1,2/1924,1924,
22074,Kenig Achashverosh-Pt. 2,2/1924,1924,
22075,Oi Is Dus A Rebezin (Rabbi And His Wife),2/6/1924,1924,
22076,"Minke Beim Telefon (Minke At The Telephone)-Monologue, aus ''Minke, Die Schneiderke''",2/6/1924,1924,
22077,"The Women's 14 Points, from ''Jenny Loift Fur Mayor''",4/3/1924,1924,
22078,"Suze Bran, Die Dienst Moid (Suze Bran, The Servant Girl) , aus ''Suze Bran''",4/3/1924,1924,
22079,Greener Bucher,4/15/1924,1924,
22080,"Ehrlich Zein, fun ''Bar Mitzvah''",5/1927,1927,
22081,"Kaddish, fun ''Yeshiva Bocher''",5/1927,1927,
22082,Fish In Zisen,5/3/1918,1918,
22083,Sol Sein Mit Mazel,5/3/1918,1918,
22084,Bar Kochba: Das Pastechel1,5/1917,1917,
22085,Drej Dich Mihlchele,5/1917,1917,
22086,Das Lied Der Liebe (The Song Of Love),5/2/1918,1918,
22087,Mein Yugend,2/1925,1925,
22088,Ch Hob Far Firt A Liebe,2/1925,1925,
22089,Hashkivenu,3/1905,1904,
22090,Yigdal,1916,1916,
22091,Kol Nidre,1916,1916,
22092,Der Galitzianer,1924,1924,
22093,Moisheh Tzutzik Vert A Citizen,1924,1924,
22094,Meishe Kapeirs Bruder,4/1905,1922,
22095,Der Golem Fun Orchard Street,4/1905,1922,
22096,A Judishe Chupe,1906,1906,
22097,Dos Tales'l,1906,1906,
22098,Parshe Zav,1894,1894,
22099,Das Pastuchel,3/1905,1904,
22100,Min Hameizar,3/1905,1904,
22101,Der Pussick,3/1905,1904,
22102,A Harbe Shaile,3/1905,1904,
22103,Kabet Es Owicho,3/1905,1904,
22104,Das Zifferblatt,3/1905,1904,
22105,Chosen Kaile,3/1905,1904,
22106,Shoemer ,3/1905,1904,
22107,Beh Hador,3/1905,1904,
22108,Wos Sogstu Breine,3/1905,1904,
22109,Babe Und Einickel,3/1905,1904,
22110,Haietochen,3/1905,1904,
22111,A Jesarime Besetzins,3/1905,1904,
22112,Mit Dem Rebins Koiach,1907,1907,
22113,T'kah B'shofor,8/31/1927,1927,
22114,R'eh-Nu Veonjenu,8/31/1927,1927,
22115,T'ka B'shofar (Sound Of The Horn),11/11/1929,1929,
22116,Shir Shealveem (Priest's Son),11/11/1929,1929,
22117,Ani Maamin ,4/30/1930,1930,
22118,Ribonoi Shel Olom,4/30/1930,1930,
22119,Av Orachamim,11/11/1930,1930,
22120,Achenu Kal Beis Israel,11/11/1930,1930,
22121,Rehei-Nu Wehunenu,11/11/1930,1930,
22122,Lo Sevashu,11/11/1930,1930,
22123,Emes Ki Ato Yotzrom (Thou Art Our Creator),8/3/1938,1938,
22124,Daniel Hish Chamudai (Thus Pleaded Daniel),8/3/1938,1938,
22125,Daniel Hish Chamudai (Thus Pleaded Daniel),8/18/1938,1938,
22126,Moron Di Wishmaio (Our Lord In Heaven),8/18/1938,1938,
22127,Hakavio Ben Mahalalel (Rabbi Hakivio Says),8/18/1938,1938,
22128,Veseurev (Accept Our Prayers),8/18/1938,1938,
22129,Birchas Koanim (Blessing Of The Priests),8/18/1938,1938,
22130,Hakavio Ben Mahalalel (Rabbi Hakavio Says),9/14/1938,1938,
22131,Kobyla,9/1917,1917,in Ukrainian
22132,Byczok,9/1917,1917,in Ukrainian
22133,Wagonie,9/1917,1917,in Russian
22134,Uchebnoj Komandie,9/1917,1917,in Russian
22135,Mertwe Tilo,9/1917,1917,in Ukrainian
22136,Dwi Duli,9/1917,1917,in Ukrainian
22137,Iakoho Bisa Zsenivsia (Why In The Devil Did I Ever Get Married),3/17/1922,1922,in Ukrainian
22138,Eyertsem Peyrtzem (No Sense),3/17/1922,1922,in Ukrainian
22139,De Moia Khata? (Where Is My House?),3/17/1922,1922,in Ukrainian
22140,Oi! Hup! Hup! (Oh Hop Hop),3/21/1922,1922,in Ukrainian
22141,"Hep! Chiki, Chiki",6/22/1922,1922,in Russian
22142,Ertzym-Pertzym,11/1925,1925,
22143,"Ich Lieb Dich, Du Liebst Mich",11/1925,1925,
22144,Modlituor,3/3/1919,1919,in Polish
22145,Hashkivenu ,10/18/1926,1926,
22146,Sim Scholom ,10/18/1926,1926,
22147,Kol Nidre ,1940,1940,
22148,"Eli, Eli",1940,1940,
22149,Schastushka,12/4/1922,1922,
22150,"Wie Is Mein Yukel? (Where Is My Yokel?), from
 ""The American Rebitzin'
",2/26/1923,1923,
22151,Vie Is Mein Yukele? ,5/1923,1923,
22152,Ver Vill A Kale ,7/1923,1923,
22153,Ich Toig Ze Gor Nit ,7/1923,1923,
22154,"Yankele, fun ''Yankele'' ",Early 1924,1924,
22155,Der Schlissel ,1/1924,1924,
22156,Isaacle,1/1924,1924,
22157,Yankele Karmanshtchik ,4/1924,1924,
22158,Velvele,4/1924,1924,
22159,"A Bisele Liebe, A Bisele Glick, from ''Tzipke'' ",4/1924,1924,
22160,"Tzipke, from ''Tzipke'' ",4/1924,1924,
22161,Ich Vil Zich Shpielen ,1924,1924,
22162,"Gevald, Vi Iz Mein Man? ",1924,1924,
22163,Nehm Sich Zeit (Take Your Time),3/17/1925,1925,
22164,"Dus Wus Di Sehst Ken Gliken Hob Ich Der Nit Zigesught (Just What You See, I Made You No Promise)",3/17/1925,1925,
22165,Yukel Mit Sein Yukeleile ,7/8/1925,1925,
22166,"Oi, Gevald, Vie Derlebt Men Dus ",7/8/1925,1925,
22167,Ich Hab A Git Hartz (I Am Too Generous) (I Have A Good Heart),4/22/1927,1927,
22168,Ein Erlich Meidel (I'm An Honest Girl) (A Good Girl),4/22/1927,1927,
22169,"Es Is Nisch Tu Kein Ehrlicher Mensch
 (There Are No Honest Men), from ''Weib Geliebto'' 
",6/30/1927,1927,
22170,Ich Lieb Zu Fuen A Toive (I Like To Do A Favor),6/30/1927,1927,
22171,Papirene Kinder (Paper Children),12/12/1928,1928,
22172,Zi Ot Dos (She's Got It),12/12/1928,1928,
22173,Doina And Hora,10/23/1922,1922,
22174,Dobra Noc (Good Night),10/23/1922,1922,
22175,"Aheim, Aheim",5/1924,1924,
22176,Noor Ain Mame,5/1924,1924,
22177,Doina,8/18/1920,1920,The above was originally recorded as a Victor trial.
22178,Hashkiveinu,7/26/1928,1928,
22179,"Hineni Heoni, from Rosh Hasoni",8/22/1928,1928,
22180,"Schma Koleinu, from Slichos",8/22/1928,1928,
22181,"Meloch, from Rosh Hasoni- Pt.1",8/22/1928,1928,
22182,"Meloch, from Rosh Hasoni- Pt.2",8/22/1928,1928,
22183,"Meloch, from Rosh Hasoni- Pt.1",9/17/1928,1928,
22184,Yideschkeit,5/10/1927,1927,
22185,Male Wos Me Red (Leave Them Talk),5/10/1927,1927,
22186,Oi Wie Git (Oh Gee How Good),5/10/1927,1927,
22187,An Oischer Zol Men Sein {A Wealthy Man},5/10/1927,1927,
22188,Die Drei Chasonim (The Three Bridegrooms),6/30/1927,1927,
22189,A Briss Mihle (Baptism),6/30/1927,1927,
22190,Hullala,11/28/1927,1927,
22191,Tchina Leinen (Old Lady.s Prayer),11/28/1927,1927,
22192,Der Goilem (The Feeble Minded),11/28/1927,1927,
22193,Der Rabbi In Der Talmud (The Rabbi And His Pupil),11/28/1927,1927,
22194,Chaves Techter (Eve's Daughters),1/13/1928,1928,
22195,A Yidene (A Female),1/13/1928,1928,
22196,"Aye, Aye, A Shtekele (Oh, Oh, A Cane)",1/13/1928,1928,
22197,Der Rabbi Alei Melech (When The Rabbi Is King),1/13/1928,1928,
22198,Die Pishke Gabate (The Prayer For Charity),3/12/1928,1928,
22199,Hop Chick Hop Chick Chock,3/12/1928,1928,
22200,Yosel Und Yukel (True Friends),3/12/1928,1928,
22201,A Kale Bazetzen (A Prayer For A Bride),3/12/1928,1928,
22202,Citizen Papers,5/9/1928,1928,
22203,Gall Shteiner,5/9/1928,1928,
22204,In A Shvitzbud (In A Turkish Bath),9/26/1928,1928,
22205,Der Insurance Agent,9/26/1928,1928,
22206,In Orchard Street,9/26/1928,1928,
22207,Woll Ist Dem Taten (The Happy Father),9/26/1928,1928,
22208,Chsiddishe Maisses (Once Upon A Time)-Comic Scene,11/12/1928,1928,
22209,"Chasidim, Sha Shtill! (Silence, The Rabbi Comes)",11/12/1928,1928,
22210,Der Griner (The Greenhorn)-Monologue,3/14/1929,1929,
22211,Der Shuster (The Shoemaker)-Monologue,3/14/1929,1929,
22212,Der Yiddisher Sheigetz-Comic Scene,3/14/1929,1929,with F. Weintraub
22213,Alte Liebe (Old Love)-Comic Scene,3/14/1929,1929,with F. Weintraub
22214,Burech Und Zurech,6/1929,1929,
22215,A Balgulishe Shull (In A Driver's Synagogue),6/1929,1929,
22216,Mein Weib's Border (My Wife's Boarder),9/1929,1929,
22217,Amerikaner Melamed (Hebrew Teacher),9/1929,1929,
22218,Die Waiberishe Krenk (Women's Disease),9/1929,1929,
22219,A Kale Bazetzen-Sketch,12/30/1929,1929,
22220,A Chazen Bazingen-Sketch,12/30/1929,1929,
22221,Der Aktor (The Actor),1/1930,1930,
22222,Hurrah Far Amerika,1/1930,1930,
22223,Shluf Lied-Lullaby,3/4/1930,1930,
22224,Licht Benchen,3/4/1930,1930,
22225,Po Chasidatskomu,4/18/1921,1921,
22226,A Chaz'n's Debut In A Klein Shtedtele,4/18/1921,1921,
22227,"Eili, Eili, Lomo Asavtoni",4/18/1921,1921,
22228,A Din Toire Mit Gott,5/20/1921,1921,
22229,Ich Bin A Bal-Agole (I Am A Driver),11/8/1921,1921,
22230,Der Filosof,11/8/1921,1921,
22231,"Eili, Eili Lomo Asavtoni",11/14/1921,1921,
22232,Der Barber Fun Seville: Cavatina (Largo Al Factotum),11/14/1922,1922,
22233,"Idel Mit'n Fidel, Chajkel Mit'n Bass (Uber Die Hefjen)",11/16/1922,1922,
22234,Sfiro,5/4/1911,1911,
22235,Jehyrozoin,5/4/1911,1911,
22236,Henainy Hauny Mimaas,5/4/1911,1911,
22237,Ail Mulay Rachmin,5/19/1911,1911,
22238,Kol Nidrey,5/19/1911,1911,
22239,Kidesh,6/7/1911,1911,
22240,Hinenie,6/7/1911,1911,
22241,Ail Mulay Rachmem,6/7/1911,1911,
22242,Tahl,6/7/1911,1911,
22243,Spheero,6/7/1911,1911,
22244,Yei Ruzoin,6/7/1911,1911,
22245,Berosh Hashono,7/17/1911,1911,
22246,Jaale (Yale),7/17/1911,1911,
22247,[title untraced],11/1/1911,1911,
22248,Moloch,6/4/1917,1917,
22249,Rachmono D'One,8/1917,1917,
22250,Shma Kolenu,8/1917,1917,
22251,Ahavas Olom,11/12/1917,1917,
22252,Meloch,11/12/1917,1917,
22253,Owinu Malkeinu,11/12/1917,1917,
22254,Kiddush,11/12/1917,1917,
22255,Legend Of Toil-Pt. 1,4/1905,1940,
22256,Legend Of Toil-Pt. 2,4/1905,1940,
22257,Legend Of Toil-Pt. 3,4/1905,1940,
22258,Legend Of Toil-Pt. 4,4/1905,1940,
22259,Legend Of Toil-Pt. 5,4/1905,1940,
22260,Legend Of Toil-Pt. 6,4/1905,1940,Label note: ''Specially recorded for the Jewish Daily Forward''
22261,Die Neshume Von Mein Folk,4/5/1913,1913,
22262,Rimastic Doina,4/5/1913,1913,
22263,Das Pintele Yid-Marsch,4/5/1913,1913,
22264,Rumunjski Mars,4/5/1913,1913,
22265,Kol Nidre,4/5/1913,1913,
22266,Turkish National Tanz,4/5/1913,1913,
22267,Turska Narodna Igra,4/5/1913,1913,Co E1834 is a Croatian release.
22268,As Du Furst Avek,4/5/1913,1913,
22269,Yourke Furt Avek,4/5/1913,1913,
22270,Shulems Bulgarish,4/5/1913,1913,
22271,Der Freilacher Bulgar,summer 1924,1924,
22272,Doina,summer 1924,1924,
22273,Der Pastechel Tanz,summer 1924,1924,
22274,Rusishé Potpouri,summer 1924,1924,
22275,Romanian Doina,2/26/1929,1929,Vi V-19019 as JANCU
22276,Foster Dance,2/26/1929,1929,
22277,Romanian Hora,2/26/1929,1929,Vi V-19019 as JANCU
22278,Rosenkes Mit Mandlen,2/26/1929,1929,
22279,Yafim Halelot Bichnaan (How Beautiful Are The Heights In Canaan),6/21/1940,1940,
22280,Misratze Brachmim (Oh Thou Who Art Appeased By Mercy)-Slichos Prayer,6/21/1940,1940,
22281,Mi Sheoso Nisim (He Who Wrought Miracles)-Sabbath Prayer,6/21/1940,1940,
22282,Shpil Tzigainer (Play Gypsy),6/21/1940,1940,
22283,Lemoladeti (To My Homeland),7/18/1940,1940,
22284,Av Horachamim (Merciful Father),7/18/1940,1940,
22285,Yiddishe Momme,5/27/1926,1926,
22286,Die Waseren Fun Perkiomen (Waters Of The Perkiomen),5/27/1926,1926,
22287,Louis' Violin Lesson,5/26/1927,1927,
22288,Louis' History Lesson,5/26/1927,1927,"This artist also directed a dance orchestra which recorded for Melotone on October 23, 1930."
22289,Chad Gadyo-Peisach Lied,6/1927,1927,Co DB64 and DB65 as THE JEWISH NATIONAL CHOIR OF NEW YORK
22290,Fregt Die Velt An Alte Kashe,6/1927,1927,Co DB64 and DB65 as THE JEWISH NATIONAL CHOIR OF NEW YORK
22291,Moishelach Un Shloimelach ,6/1927,1927,Co DB64 and DB65 as THE JEWISH NATIONAL CHOIR OF NEW YORK
22292,"Der Chosid'l, Der Tzigainer'l Un Der Ivanke",6/1927,1927,Co DB64 and DB65 as THE JEWISH NATIONAL CHOIR OF NEW YORK
22293,Der Chosid Geht Tansen,2/1921,1921,
22294,Drohobitcher Chosid,2/1921,1921,
22295,"Yashke, Mach Es Noch Amol",11/1924,1924,
22296,Mein Thaiere Brontche,11/1924,1924,
22297,Odessa Mama,11/1924,1924,
22298,"Gevald, Die Nerven",12/1924,1924,
22299,Zesait Und Zersprait,5/22/1914,1914,
22300,A Moid Mit A Bombe,5/25/1914,1914,
22301,Das Pintele Yud,5/25/1914,1914,
22302,A Mutters Herz,5/25/1914,1914,
22303,Ich Hob-Pt. 1,12/4/1914,1914,
22304,Ich Hob-Pt. 2,12/11/1914,1914,
22305,Chantshe,12/11/1914,1914,
22306,Schone Blume Mein,12/11/1914,1914,
22307,Die Welt Is Nich Mer Wie Ahulem,12/11/1914,1914,
22308,Eivig Lebt Der Iud (The Jew Lives Always),11/8/1916,1916,
22309,"Der Feter (The Uncle), from ''The Girl From The Other World''",11/8/1916,1916,
22310,Dus Kind In Vigale,4/6/1917,1917,
22311,Arrbeitor Harvachth (Vorking Man Avaike),5/1/1917,1917,
22312,Pancakes (Levivoth)-Children's Chanuka Song,7/14/1937,1937,
22313,In Galilee (Bagalil)-Song Of The Shepherd,7/23/1937,1937,
22314,I Have A Garden (Yesh Li Gan),7/23/1937,1937,
22315,Between Tigris And Euphrates (Bein Nehar Prath)-Folks Motif,7/23/1937,1937,Matrix CO 21429 was also issued on Columbia-Philco Demonstration Record 5-B.
